filename,filepath,duration_sec,sample_rate_hz,snr_db,silence_ratio,overlap_ratio,overlap_segments,srmr,f0_mean_hz,f0_sd_hz,f0_min_hz,f0_max_hz,f0_range_hz,f0_range_st,f0_voiced_frac,hnr_db,shimmer_pct,jitter_local_pct,jitter_rap_pct,praat_pause_count,praat_pause_rate_per_min,praat_mean_pause_dur_sec,praat_total_pause_dur_sec,praat_pause_to_speech_ratio,praat_speaking_rate_syl_sec,praat_articulation_rate_syl_sec
8230-279154-0001.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0001.flac,17.38,16000,27.3,0.1623,0.0,,5.0355,113.14,44.44,76.86,485.45,408.6,31.91,0.4121,13.03,11.5299,2.8868,1.0578,6,20.713,0.4483,2.69,0.1548,5.409,7.69
8230-279154-0002.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0002.flac,16.475,16000,31.91,0.1585,0.0,,3.4949,108.66,38.56,74.98,468.74,393.77,31.73,0.472,12.95,9.5516,2.9156,1.0327,8,29.135,0.4274,3.419,0.2075,5.22,7.254
8230-279154-0003.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0003.flac,3.195,16000,44.02,0.2264,0.0,,5.5093,126.14,51.72,78.61,403.79,325.19,28.33,0.4082,11.2,13.9387,3.0505,1.2295,2,37.559,0.4455,0.891,0.2789,5.634,9.454
8230-279154-0004.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0004.flac,14.06,16000,31.43,0.1603,0.0,,3.8929,116.79,39.82,81.69,492.33,410.64,31.1,0.5339,14.63,9.5785,2.187,0.7904,6,25.605,0.4073,2.444,0.1738,4.267,5.682
8230-279154-0005.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0005.flac,7.72,16000,20.99,0.1128,0.0,,2.8073,107.01,32.33,76.84,461.06,384.22,31.02,0.5202,14.4,8.3219,2.2799,0.8812,2,15.544,0.372,0.744,0.0964,5.57,6.309
8230-279154-0006.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0006.flac,7.51,16000,19.14,0.116,0.0,,4.4391,119.51,66.93,75.69,460.86,385.17,31.27,0.5107,12.36,10.4506,2.9898,1.1073,1,7.989,0.419,0.419,0.0558,5.726,6.652
8230-279154-0007.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0007.flac,15.905,16000,23.29,0.1132,0.0,,4.2516,121.68,62.72,75.84,493.91,418.07,32.44,0.4726,12.99,9.8137,2.8894,1.1325,4,15.09,0.4242,1.697,0.1067,5.784,6.987
8230-279154-0008.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0008.flac,3.62,16000,45.35,0.2667,0.0,,2.8993,135.88,92.68,80.86,476.18,395.32,30.7,0.312,11.26,7.6435,3.9247,1.6739,2,33.149,0.53,1.06,0.2928,4.972,7.923
8230-279154-0009.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0009.flac,16.91,16000,20.84,0.1137,0.0,,3.6447,115.12,34.68,81.25,447.05,365.8,29.52,0.4402,12.91,11.4799,2.9657,1.26,4,14.193,0.4298,1.719,0.1017,5.677,7.212
8230-279154-0010.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0010.flac,15.19,16000,24.67,0.1304,0.0,,3.9979,122.37,50.96,76.13,484.25,408.12,32.03,0.4749,12.62,10.457,3.5159,1.5541,3,11.85,0.4533,1.36,0.0895,4.74,6.073
8230-279154-0011.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0011.flac,6.25,16000,29.43,0.1442,0.0,,3.4893,122.51,60.55,77.94,495.24,417.3,32.01,0.4518,12.85,9.7459,3.0825,1.239,1,9.6,0.341,0.341,0.0546,4.32,5.391
8230-279154-0012.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0012.flac,3.64,16000,37.76,0.1901,0.0,,3.2847,131.6,70.21,83.37,476.31,392.94,30.17,0.4709,13.29,9.1014,2.9689,1.0971,1,16.484,0.372,0.372,0.1022,4.396,5.848
8230-279154-0013.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0013.flac,14.56,16000,25.08,0.1443,0.0,,3.1032,116.5,53.78,77.01,480.55,403.53,31.7,0.4997,13.8,9.4402,3.338,1.4185,7,28.846,0.448,3.136,0.2154,5.014,7.03
8230-279154-0014.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0014.flac,7.94,16000,29.53,0.1477,0.0,,2.9579,121.96,62.31,75.6,484.1,408.5,32.15,0.4766,12.57,8.3581,2.808,1.0189,3,22.67,0.4547,1.364,0.1718,5.29,6.926
8230-279154-0015.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0015.flac,8.05,16000,24.26,0.1119,0.0,,3.6057,116.85,34.18,78.29,493.03,414.73,31.86,0.4426,12.83,7.8646,2.3513,0.887,2,14.907,0.361,0.722,0.0897,5.59,6.826
8230-279154-0016.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0016.flac,10.6,16000,25.71,0.1445,0.1667,40000-80000,3.034,113.03,41.85,76.34,485.2,408.86,32.02,0.5147,14.0,9.2541,2.7821,1.0314,2,11.321,0.54,1.08,0.1019,4.906,6.132
8230-279154-0017.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0017.flac,7.93,16000,33.17,0.1477,0.0,,4.0338,123.42,70.63,75.68,463.81,388.13,31.39,0.4734,12.87,10.7404,2.8583,1.0379,3,22.699,0.391,1.173,0.1479,5.17,6.571
8230-279154-0018.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0018.flac,11.845,16000,26.26,0.1421,0.0,,3.649,129.09,71.12,77.65,497.63,419.98,32.16,0.5072,14.77,8.7072,2.9793,1.2057,4,20.262,0.3926,1.5705,0.1326,5.15,6.539
8230-279154-0019.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0019.flac,18.145,16000,28.12,0.1424,0.0,,3.0966,124.13,63.3,76.41,484.36,407.95,31.97,0.4666,13.34,8.5371,2.8918,1.136,5,16.533,0.4641,2.3205,0.1279,5.18,7.253
8230-279154-0020.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0020.flac,7.835,16000,22.49,0.1264,0.0,,3.8821,119.34,58.3,79.77,498.13,418.37,31.71,0.5,14.2,9.6726,2.5178,0.9637,2,15.316,0.4028,0.8055,0.1028,5.105,6.443
8230-279154-0021.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0021.flac,6.56,16000,30.1,0.133,0.0,,3.9666,115.89,53.8,75.14,486.09,410.96,32.32,0.562,13.86,10.0092,2.7409,1.0487,3,27.439,0.3147,0.944,0.1439,4.878,6.231
8230-279154-0022.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0022.flac,6.44,16000,29.37,0.1308,0.0,,3.432,106.95,56.41,75.13,490.13,415.0,32.47,0.4696,13.06,9.1722,2.7593,1.0854,2,18.634,0.452,0.904,0.1404,5.435,6.922
8230-279154-0023.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0023.flac,6.265,16000,35.83,0.1827,0.0,,3.8015,108.13,17.34,78.38,160.32,81.95,12.39,0.5104,12.52,9.9169,2.9304,1.0316,1,9.577,0.4,0.4,0.0638,4.31,5.497
8230-279154-0024.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0024.flac,6.34,16000,40.67,0.1943,0.0,,3.5601,114.12,40.82,77.53,498.22,420.69,32.21,0.504,13.83,10.0739,2.9374,1.2094,2,18.927,0.514,1.028,0.1621,4.259,6.092
8230-279154-0025.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0025.flac,21.78,16000,23.93,0.1529,0.0,,3.5187,107.44,29.29,78.53,451.84,373.31,30.29,0.5076,13.95,9.1191,2.3205,0.8436,6,16.529,0.4883,2.93,0.1345,5.464,7.528
8230-279154-0026.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0026.flac,9.3,16000,24.62,0.1323,0.0,,3.6724,106.5,22.88,81.51,331.5,249.99,24.29,0.5016,13.5,9.8595,2.4499,0.9293,3,19.355,0.3907,1.172,0.126,4.946,6.671
8230-279154-0027.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0027.flac,11.135,16000,34.41,0.1482,0.0,,3.3019,107.73,48.25,76.67,474.81,398.15,31.57,0.4775,12.63,9.712,2.7337,0.9812,5,26.942,0.4734,2.367,0.2126,4.939,6.611
8230-279154-0028.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0028.flac,11.56,16000,26.24,0.1195,0.0,,3.8466,110.62,32.04,80.13,458.07,377.94,30.18,0.5967,14.21,10.7879,2.5709,0.9543,4,20.761,0.357,1.428,0.1235,5.277,6.772
8230-279154-0029.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0029.flac,8.54,16000,27.62,0.1127,0.0,,2.8761,108.16,31.25,75.11,440.77,365.66,30.64,0.4994,13.21,9.9472,2.8272,1.1615,2,14.052,0.419,0.838,0.0981,5.621,7.075
8230-279154-0030.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0030.flac,7.28,16000,26.21,0.1612,0.0,,3.3266,108.7,36.72,78.36,462.11,383.75,30.72,0.4483,12.26,9.9969,2.59,1.0631,3,24.725,0.368,1.104,0.1516,4.945,6.988
8230-279154-0031.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0031.flac,12.665,16000,18.48,0.0474,0.1111,80000-120000,3.4569,113.23,48.03,76.32,475.65,399.32,31.68,0.4402,12.44,9.6095,2.4353,0.942,3,14.212,0.4548,1.3645,0.1077,5.843,7.376
8230-279154-0032.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0032.flac,3.88,16000,33.2,0.2248,0.0,,4.2016,119.98,62.12,75.75,468.45,392.7,31.54,0.4779,13.17,12.7474,3.6649,1.5275,1,15.464,0.532,0.532,0.1371,4.897,7.111
8230-279154-0033.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0033.flac,11.69,16000,25.56,0.1362,0.1667,40000-80000,2.8277,115.2,41.4,78.52,454.87,376.34,30.41,0.5635,14.9,8.2845,2.4321,0.8662,4,20.53,0.4345,1.738,0.1487,4.79,6.13
8230-279154-0034.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0034.flac,14.51,16000,29.7,0.1863,0.1111,80000-120000,4.1488,110.95,42.09,76.36,485.91,409.55,32.04,0.4613,13.84,9.8783,2.9027,1.0997,5,20.675,0.4078,2.039,0.1405,4.755,6.738
8230-279154-0035.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0035.flac,7.555,16000,35.34,0.2072,0.0,,2.9047,107.19,29.27,75.21,436.82,361.61,30.46,0.5066,14.78,8.8903,2.3277,0.8807,3,23.825,0.513,1.539,0.2037,4.765,7.401
8230-279154-0036.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0036.flac,3.235,16000,44.64,0.2897,0.3333,40000-80000,5.769,126.04,54.91,78.63,434.07,355.44,29.58,0.4313,14.46,12.0656,2.7559,0.9255,2,37.094,0.4815,0.963,0.2977,4.328,7.114
8230-279154-0037.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0037.flac,20.535,16000,29.02,0.1915,0.0,,4.255,114.69,50.78,79.28,482.86,403.58,31.28,0.4829,13.43,10.3752,2.6318,0.9688,10,29.218,0.5159,5.159,0.2512,5.162,7.589
8230-279154-0038.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0038.flac,22.49,16000,29.02,0.1615,0.0556,200000-240000,3.6576,111.7,43.72,75.28,497.85,422.57,32.7,0.4622,13.67,10.5851,2.6109,0.9349,9,24.011,0.4438,3.994,0.1776,4.802,6.93
8230-279154-0039.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0039.flac,4.59,16000,37.12,0.2092,0.0,,2.8253,122.08,54.56,77.1,464.77,387.67,31.1,0.5329,15.52,8.6026,2.5995,0.991,2,26.144,0.4035,0.807,0.1758,4.793,6.841
8230-279154-0040.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0040.flac,16.695,16000,33.49,0.1781,0.0833,40000-80000,3.974,116.27,53.71,76.9,499.35,422.45,32.39,0.4652,13.52,10.0733,3.0682,1.1068,9,32.345,0.4452,4.007,0.24,4.672,6.669
8230-279154-0041.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0041.flac,14.945,16000,30.06,0.1968,0.0,,4.3948,112.34,37.69,75.69,488.45,412.76,32.28,0.4876,14.81,9.2296,2.5636,0.9892,8,32.118,0.5041,4.033,0.2699,4.55,7.391
8230-279154-0042.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0042.flac,18.76,16000,32.0,0.2016,0.0,,3.9785,112.81,37.87,76.87,480.71,403.84,31.74,0.481,14.75,9.8706,2.244,0.7568,7,22.388,0.508,3.556,0.1896,4.531,7.228
8230-279154-0043.flac,/content/data/LibriSpeech/test-clean/8230/279154/8230-279154-0043.flac,24.485,16000,35.12,0.2145,0.0,,4.267,113.05,37.57,76.72,476.94,400.22,31.63,0.4712,14.55,9.471,2.3851,0.8332,12,29.406,0.5258,6.309,0.2577,4.411,7.831
8455-210777-0000.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0000.flac,8.745,16000,36.66,0.1237,0.3333,40000-80000,4.4184,120.23,68.11,75.3,498.96,423.66,32.74,0.6682,11.33,9.1839,2.6191,1.0144,3,20.583,0.4403,1.321,0.1511,5.489,6.772
8455-210777-0001.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0001.flac,18.125,16000,40.32,0.2467,0.2,40000-80000;160000-200000;280000-320000,5.2192,116.4,33.19,76.29,421.68,345.4,29.6,0.524,11.49,10.1442,2.3194,0.8344,7,23.172,0.7264,5.085,0.2806,4.579,6.575
8455-210777-0002.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0002.flac,6.24,16000,35.49,0.1394,0.0,,5.8733,131.57,31.41,76.33,213.09,136.77,17.77,0.6039,11.82,9.2401,2.648,0.942,3,28.846,0.4747,1.424,0.2282,5.609,7.267
8455-210777-0003.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0003.flac,10.72,16000,40.22,0.2325,0.1667,40000-80000,6.0512,117.55,27.69,75.02,202.44,127.42,17.19,0.5239,9.72,11.226,2.9691,1.1446,5,27.985,0.6304,3.152,0.294,4.757,7.115
8455-210777-0004.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0004.flac,7.84,16000,39.62,0.2299,0.3333,40000-80000,7.3069,126.52,43.23,75.12,485.07,409.95,32.29,0.493,10.32,11.1823,3.1564,1.2973,3,22.959,0.5707,1.712,0.2184,4.974,7.233
8455-210777-0005.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0005.flac,5.685,16000,41.91,0.2381,0.3333,40000-80000,6.9288,120.21,27.38,75.07,197.1,122.03,16.71,0.5239,11.42,10.2777,2.4939,1.1077,3,31.662,0.5457,1.637,0.288,4.222,5.929
8455-210777-0006.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0006.flac,4.52,16000,38.74,0.2467,0.3333,40000-80000,8.0849,109.57,41.02,76.38,223.9,147.52,18.62,0.4566,8.19,13.4353,3.0454,1.3074,3,39.823,0.568,1.704,0.377,4.646,8.307
8455-210777-0007.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0007.flac,2.67,16000,39.74,0.4045,0.3333,40000-80000,8.4352,122.54,61.8,75.69,249.26,173.57,20.63,0.3258,6.87,13.0323,3.5538,1.6189,2,44.944,0.527,1.054,0.3948,2.622,5.833
8455-210777-0008.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0008.flac,11.835,16000,42.68,0.2487,0.1667,40000-80000,4.946,122.84,48.16,75.47,498.07,422.6,32.67,0.4729,10.7,9.8165,2.8873,0.9595,7,35.488,0.5387,3.771,0.3186,3.718,5.839
8455-210777-0009.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0009.flac,4.58,16000,41.45,0.3947,0.0,,3.7351,115.64,41.73,75.85,320.76,244.91,24.96,0.4088,9.67,11.7585,2.584,0.9664,4,52.402,0.497,1.988,0.4341,3.057,5.401
8455-210777-0010.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0010.flac,3.1,16000,38.55,0.2913,0.0,,5.5987,97.04,24.26,75.13,189.75,114.62,16.04,0.3746,8.87,10.1072,2.3995,0.8913,2,38.71,0.494,0.988,0.3187,4.194,6.155
8455-210777-0011.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0011.flac,6.63,16000,37.16,0.2489,0.0,,8.1122,112.87,40.23,75.0,355.1,280.11,26.92,0.4152,9.42,12.9504,3.031,1.0736,4,36.199,0.5735,2.294,0.346,3.922,6.606
8455-210777-0012.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0012.flac,3.525,16000,39.2,0.2222,0.3333,40000-80000,5.745,105.38,22.71,75.18,164.6,89.42,13.57,0.533,10.32,12.4209,2.7576,1.0663,2,34.043,0.4985,0.997,0.2828,4.539,6.329
8455-210777-0013.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0013.flac,7.41,16000,39.92,0.2348,0.3333,40000-80000,6.4712,116.23,52.06,76.56,481.57,405.0,31.84,0.4729,10.34,11.0615,2.0911,0.7365,3,24.291,0.742,2.226,0.3004,5.263,8.644
8455-210777-0014.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0014.flac,4.12,16000,41.27,0.2628,0.3333,40000-80000,5.3447,139.29,88.13,75.37,499.09,423.72,32.73,0.5061,8.75,11.3526,3.1093,1.0797,2,29.126,0.628,1.256,0.3049,4.369,6.285
8455-210777-0015.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0015.flac,8.615,16000,41.45,0.2683,0.0,,5.7881,120.97,38.5,82.19,489.03,406.84,30.87,0.5128,10.85,11.1588,2.5033,0.9136,4,27.858,0.6418,2.567,0.298,4.295,6.442
8455-210777-0016.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0016.flac,16.24,16000,39.14,0.1738,0.0833,40000-80000,6.6467,123.17,33.6,75.33,485.36,410.03,32.25,0.563,10.81,10.8216,2.6435,1.0513,6,22.168,0.6373,3.8239,0.2355,4.803,6.474
8455-210777-0017.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0017.flac,5.33,16000,41.86,0.2938,0.3333,40000-80000,6.5354,124.9,24.83,75.41,186.99,111.58,15.72,0.5604,10.19,10.1771,2.7283,0.9827,3,33.771,0.5767,1.7301,0.3246,3.565,5.575
8455-210777-0018.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0018.flac,5.925,16000,41.41,0.3147,0.3333,40000-80000,6.5595,126.88,28.74,75.44,188.59,113.15,15.86,0.4414,9.8,9.8542,2.4705,0.997,3,30.38,0.7697,2.309,0.3897,4.219,7.167
8455-210777-0019.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0019.flac,8.105,16000,38.27,0.1741,0.3333,40000-80000,5.1457,126.08,54.85,75.23,499.55,424.32,32.77,0.6382,12.44,9.7951,2.1779,0.8442,3,22.209,0.5897,1.769,0.2183,4.565,6.022
8455-210777-0020.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0020.flac,3.155,16000,42.15,0.419,0.3333,80000-120000,11.6239,116.97,26.64,75.55,164.37,88.82,13.46,0.4103,9.29,10.5492,2.1386,0.5243,3,57.052,0.497,1.491,0.4726,2.853,5.409
8455-210777-0021.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0021.flac,2.715,16000,37.76,0.1556,0.0,,3.5526,106.57,14.48,77.26,137.54,60.28,9.98,0.5858,11.56,8.343,1.9338,0.6735,1,22.099,0.5015,0.5015,0.1847,3.683,5.165
8455-210777-0022.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0022.flac,16.36,16000,35.09,0.1798,0.0833,40000-80000,6.5002,118.89,43.87,75.03,492.56,417.52,32.58,0.4887,9.17,12.5177,2.6679,1.0725,5,18.337,0.648,3.24,0.198,4.829,6.566
8455-210777-0023.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0023.flac,4.73,16000,37.63,0.2357,0.3333,40000-80000,6.5054,116.33,22.0,75.06,179.98,104.92,15.14,0.4894,10.26,9.3084,2.3624,0.9722,3,38.055,0.4353,1.306,0.2761,4.863,6.717
8455-210777-0024.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0024.flac,7.56,16000,42.56,0.2857,0.3333,40000-80000,6.4071,123.88,40.16,76.13,494.71,418.58,32.4,0.4502,11.84,9.9127,2.3318,0.8433,4,31.746,0.63,2.52,0.3333,3.836,5.943
8455-210777-0025.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0025.flac,3.63,16000,40.44,0.2397,0.3333,40000-80000,6.2899,123.5,35.6,75.24,228.21,152.97,19.21,0.5667,10.33,10.6351,2.5404,0.9666,2,33.058,0.503,1.006,0.2771,4.683,6.479
8455-210777-0026.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0026.flac,3.0,16000,37.17,0.21,0.0,,7.2894,122.82,26.84,83.93,187.85,103.92,13.95,0.6094,10.32,12.0046,2.344,0.9273,1,20.0,0.404,0.404,0.1347,4.0,5.319
8455-210777-0027.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0027.flac,12.625,16000,37.72,0.1952,0.1111,40000-80000,7.1025,121.97,35.17,74.97,406.16,331.19,29.25,0.5465,11.11,10.6797,2.7617,1.0471,6,28.515,0.6108,3.665,0.2903,4.198,6.334
8455-210777-0028.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0028.flac,7.735,16000,39.29,0.2685,0.0,,5.858,119.33,28.01,75.51,217.21,141.7,18.29,0.5091,11.72,9.6382,2.9146,1.1839,4,31.028,0.6378,2.551,0.3298,3.749,5.594
8455-210777-0029.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0029.flac,3.085,16000,42.63,0.3824,0.3333,40000-80000,6.8785,142.22,90.27,75.25,449.04,373.79,30.92,0.4098,11.62,11.1956,2.6041,1.1174,3,58.347,0.463,1.389,0.4502,3.89,7.075
8455-210777-0030.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0030.flac,12.845,16000,41.59,0.2897,0.1111,40000-80000,6.5646,123.54,30.86,75.2,210.57,135.37,17.83,0.5113,11.05,11.0039,2.5044,0.8287,7,32.698,0.5939,4.157,0.3236,4.126,6.227
8455-210777-0031.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0031.flac,7.67,16000,40.67,0.2431,0.3333,40000-80000,5.9888,126.42,42.03,77.15,419.5,342.34,29.31,0.5236,11.31,10.6456,2.4453,0.8699,4,31.291,0.5655,2.262,0.2949,4.172,6.309
8455-210777-0032.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0032.flac,2.14,16000,38.95,0.3944,0.3333,40000-80000,5.9535,108.57,31.84,75.16,180.39,105.23,15.16,0.4313,7.74,12.714,3.2971,1.2076,1,28.037,0.566,0.566,0.2645,3.271,6.25
8455-210777-0033.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0033.flac,7.51,16000,38.36,0.152,0.0,,5.8829,121.02,23.38,76.84,174.4,97.56,14.19,0.5856,10.84,10.0617,2.4592,0.7994,3,23.968,0.482,1.446,0.1925,4.794,6.048
8455-210777-0034.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0034.flac,7.7,16000,40.68,0.2617,0.3333,40000-80000,6.3053,122.39,26.59,77.36,234.26,156.9,19.18,0.5241,9.62,12.2587,2.4642,1.0123,5,38.961,0.5416,2.708,0.3517,4.416,6.811
8455-210777-0035.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0035.flac,4.99,16000,34.51,0.1928,0.0,,7.4627,107.04,23.76,76.19,179.35,103.16,14.82,0.5383,10.74,11.3016,2.4953,0.9562,3,36.072,0.5007,1.502,0.301,4.609,6.813
8455-210777-0036.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0036.flac,15.065,16000,42.4,0.255,0.1667,40000-80000;280000-320000,4.9472,116.18,25.33,75.24,213.65,138.41,18.07,0.4977,10.99,10.0615,2.4942,0.8429,6,23.896,0.6842,4.105,0.2725,4.248,6.441
8455-210777-0037.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0037.flac,4.735,16000,42.94,0.3567,0.0,,8.3438,137.14,62.72,83.33,453.14,369.81,29.32,0.3702,9.51,13.2522,3.1269,1.4154,3,38.015,0.5863,1.759,0.3715,4.013,6.384
8455-210777-0038.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0038.flac,10.03,16000,30.58,0.1048,0.1667,40000-80000,6.7144,131.49,53.87,78.44,481.03,402.59,31.4,0.51,10.77,10.2088,2.4432,0.9636,4,23.928,0.5715,2.286,0.2279,4.686,6.428
8455-210777-0039.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0039.flac,5.59,16000,40.34,0.2957,0.3333,40000-80000,5.1531,117.35,45.92,75.25,496.43,421.19,32.66,0.5288,10.07,11.7541,2.4925,0.8928,4,42.934,0.4695,1.878,0.336,4.651,7.004
8455-210777-0040.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0040.flac,6.195,16000,39.86,0.3058,0.3333,40000-80000,7.6075,119.27,29.22,75.38,199.68,124.3,16.87,0.474,10.6,11.053,2.4939,0.8799,5,48.426,0.5318,2.659,0.4292,3.39,5.939
8455-210777-0041.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0041.flac,6.37,16000,37.46,0.2217,0.3333,40000-80000,5.4795,126.64,37.28,76.4,250.04,173.64,20.53,0.4574,8.46,11.5761,2.8767,1.0613,3,28.257,0.55,1.65,0.259,4.867,6.751
8455-210777-0042.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0042.flac,4.78,16000,41.06,0.195,0.3333,40000-80000,5.3182,120.45,53.29,75.11,486.51,411.4,32.34,0.5558,9.79,10.0545,2.8649,1.0984,2,25.105,0.51,1.02,0.2134,4.603,5.851
8455-210777-0043.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0043.flac,3.145,16000,39.3,0.3942,0.3333,40000-80000,6.1885,134.15,39.75,75.07,213.94,138.87,18.13,0.3408,7.98,15.6067,3.5929,1.4235,3,57.234,0.4937,1.481,0.4709,4.452,8.413
8455-210777-0044.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0044.flac,7.17,16000,35.3,0.1423,0.3333,40000-80000,4.4155,112.97,23.19,75.14,208.2,133.07,17.64,0.5,9.49,12.2195,2.7209,1.1887,2,16.736,0.5685,1.137,0.1586,4.463,6.024
8455-210777-0045.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0045.flac,11.285,16000,37.61,0.2261,0.0,,5.1243,115.08,47.07,75.68,498.75,423.07,32.64,0.5582,11.17,11.6575,2.6395,1.0396,5,26.584,0.5674,2.837,0.2514,4.519,6.362
8455-210777-0046.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0046.flac,9.33,16000,35.77,0.1576,0.3333,40000-80000,4.9048,111.09,26.41,75.39,213.36,137.96,18.01,0.5624,10.22,10.6072,2.6248,0.9331,3,19.293,0.598,1.794,0.1923,4.93,6.25
